Scheme Code	Scheme Name	Asset Value	Date	ISIN Growth	ISIN Reinvestment
119302	Union Liquid Fund - Direct Plan - Monthly IDCW Option	1005.8066	25-Aug-2025	INF582M01732	INF582M01716
119304	Union Liquid Fund - Direct Plan - Weekly IDCW Option	1002.1412	25-Aug-2025	-	INF582M01690
115399	Union Liquid Fund - Fortnightly IDCW Option	1003.1130	25-Aug-2025	INF582M01062	INF582M01047
115398	Union Liquid Fund - Growth Option	2534.3092	25-Aug-2025	INF582M01013	-
115400	Union Liquid Fund - Monthly IDCW Option	1005.3332	25-Aug-2025	INF582M01070	INF582M01054
142345	Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years	1000.0000	30-Nov-2021	-	-
142344	Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years	1167.6169	30-Nov-2021	-	-
142343	Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years	1000.0000	30-Nov-2021	-	-
142342	Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years	1167.3290	30-Nov-2021	-	-
115402	Union Liquid Fund - Weekly IDCW Option	1002.3641	25-Aug-2025	-	INF582M01039
134427	UTI Liquid Fund - Direct Plan - Annual IDCW	1917.7358	25-Aug-2025	INF789FA1K63	INF789FA1K71
120558	UTI Liquid Fund - Direct Plan - Daily IDCW (Reinvestment)	1063.5232	25-Aug-2025	-	INF789F01XP8
141768	UTI Liquid Fund - Direct Plan - Flexi IDCW	1579.5335	25-Aug-2025	INF789FA1K89	INF789FA1K97
140913	UTI Liquid Fund - Direct Plan - Fortnightly IDCW	1157.4007	25-Aug-2025	INF789FA1K06	INF789FA1K14
140504	UTI Liquid Fund - Direct Plan - Half-Yearly IDCW	1498.002	25-Aug-2025	INF789FA1K48	INF789FA1K55
120794	UTI Liquid Fund - Direct Plan - Monthly IDCW	1046.7236	25-Aug-2025	INF789F01XR4	INF789F01XS2
140024	UTI Liquid Fund - Direct Plan - Quarterly IDCW	1811.1702	25-Aug-2025	INF789FA1K22	INF789FA1K30
120777	UTI Liquid Fund - Direct Plan - Weekly IDCW	1354.1053	25-Aug-2025	-	INF789F01XT0
133973	UTI Liquid Fund - Regular Plan - Annual IDCW	1905.2901	25-Aug-2025	INF789FA1J66	INF789FA1J74
102010	UTI Liquid Fund - Regular Plan - Daily IDCW (Reinvestment)	1137.4232	25-Aug-2025	-	INF789F01PG3
140517	UTI Liquid Fund - Regular Plan - Flexi IDCW	1570.2982	25-Aug-2025	INF789FA1J82	INF789FA1J90
139838	UTI Liquid Fund - Regular Plan - Fortnightly IDCW	1156.5425	25-Aug-2025	INF789FA1J09	INF789FA1J17
144475	UTI Liquid Fund - Regular Plan - Half-Yearly IDCW	1326.547	25-Aug-2025	INF789FA1J41	INF789FA1J58
102011	UTI Liquid Fund - Regular Plan - Monthly IDCW	1083.8192	25-Aug-2025	INF789F01PI9	INF789F01PJ7
135721	UTI Liquid Fund - Regular Plan - Quarterly IDCW	1799.0172	25-Aug-2025	INF789FA1J25	INF789FA1J33
102013	UTI Liquid Fund - Regular Plan - Weekly IDCW	1053.7207	25-Aug-2025	-	INF789F01PK5
120304	UTI-  Liquid Cash Plan - Direct Plan - Growth Option	4360.5991	25-Aug-2025	INF789F01XQ6	-
102012	UTI-  Liquid Cash Plan - Regular Plan - Growth Option	4320.9662	25-Aug-2025	INF789F01PH1	-
102008	UTI-  Liquid Cash Plan- Discontinued - Regular Plan - Monthly Dividend Option	1073.5984	25-Aug-2025	INF789F01BC2	INF789F01BA6
102009	UTI-  Liquid Cash Plan- Discontinued - Regular Plan -Growth	3921.0179	25-Aug-2025	INF789F01BB4	-
102007	UTI-  Liquid Cash Plan- Discontinued -Regular Plan Periodic Dividend Option	1135.7898	25-Aug-2025	-	INF789F01AZ5
145969	WhiteOak Capital Liquid Fund- Direct plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1001.5963	25-Aug-2025	-	INF03VN01019
145966	WhiteOak Capital Liquid Fund- Direct plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1003.5436	25-Aug-2025	INF03VN01027	INF03VN01035
145971	WhiteOak Capital Liquid Fund- Direct plan-Growth Option	1425.1522	25-Aug-2025	INF03VN01043	-
145967	WhiteOak Capital Liquid Fund- Direct plan-Monthly  Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1002.5897	25-Aug-2025	INF03VN01050	INF03VN01068
145970	WhiteOak Capital Liquid Fund- Direct plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1002.5214	25-Aug-2025	INF03VN01076	INF03VN01084
145963	WhiteOak Capital Liquid Fund- Regular plan-Daily Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1001.5950	25-Aug-2025	-	INF03VN01092
145965	WhiteOak Capital Liquid Fund- Regular plan-Fortnightly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1004.7721	25-Aug-2025	INF03VN01100	INF03VN01118
145968	WhiteOak Capital Liquid Fund- Regular plan-Growth Option	1416.5165	25-Aug-2025	INF03VN01126	-
145972	WhiteOak Capital Liquid Fund- Regular plan-Monthly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1002.3139	25-Aug-2025	INF03VN01134	INF03VN01142
145964	WhiteOak Capital Liquid Fund- Regular plan-Weekly Payout/ Reinvestment of Income Distribution cum capital withdrawal option (IDCW)	1002.5077	25-Aug-2025	INF03VN01159	INF03VN01167
150484	Aditya Birla Sun Life Long Duration Fund-Direct Growth	12.8607	25-Aug-2025	INF209KB17J2	-
150485	Aditya Birla Sun Life Long Duration Fund-Direct IDCW Payout	11.1782	25-Aug-2025	INF209KB18J0	INF209KB19J8
150482	Aditya Birla Sun Life Long Duration Fund-Regular Growth	12.6139	25-Aug-2025	INF209KB14J9	-
150483	Aditya Birla Sun Life Long Duration Fund-Regular IDCW Payout	10.9586	25-Aug-2025	INF209KB15J6	INF209KB16J4
151205	Axis Long Duration Fund - Direct Plan - Annual IDCW	1205.1588	25-Aug-2025	INF846K017M4	INF846K019M0
151179	Axis Long Duration Fund - Direct Plan - Growth	1213.3787	25-Aug-2025	INF846K014L3	-
151202	Axis Long Duration Fund - Direct Plan - Monthly IDCW	1005.5978	25-Aug-2025	INF846K019L2	INF846K011M7
151204	Axis Long Duration Fund - Direct Plan - Quarterly IDCW	1186.5806	25-Aug-2025	INF846K013M3	INF846K015M8
151176	Axis Long Duration Fund - Direct Plan -Daily IDCW	981.5799	25-Aug-2025	-	INF846K017L6
151206	Axis Long Duration Fund - Regular Plan - Annual IDCW	1190.7079	25-Aug-2025	INF846K016M6	INF846K018M2
151177	Axis Long Duration Fund - Regular Plan - Daily IDCW	981.2760	25-Aug-2025	-	INF846K016L8
151178	Axis Long Duration Fund - Regular Plan - Growth	1198.7876	25-Aug-2025	INF846K015L0	-
151201	Axis Long Duration Fund - Regular Plan - Monthly IDCW	1004.7244	25-Aug-2025	INF846K018L4	INF846K010M9
151203	Axis Long Duration Fund - Regular Plan - Quarterly IDCW	1172.1161	25-Aug-2025	INF846K012M5	INF846K014M1
152520	Bandhan Long Duration Fund - Direct Plan - Growth	10.8343	25-Aug-2025	INF194KB1HY2	-
152519	Bandhan Long Duration Fund - Direct Plan - IDCW	10.8329	25-Aug-2025	INF194KB1HZ9	INF194KB1IA0
152518	Bandhan Long Duration Fund - Regular Plan - Growth	10.7713	25-Aug-2025	INF194KB1HV8	-
152517	Bandhan Long Duration Fund - Regular Plan - IDCW	10.7713	25-Aug-2025	INF194KB1HW6	INF194KB1HX4
153102	Franklin India Long Duration Fund - Direct - Growth	10.2257	25-Aug-2025	INF090I01XY7	-
153103	Franklin India Long Duration Fund - Direct - IDCW	10.1273	25-Aug-2025	INF090I01YA5	INF090I01XZ4
153104	Franklin India Long Duration Fund - Growth	10.1868	25-Aug-2025	INF090I01XV3	-
153101	Franklin India Long Duration Fund - IDCW	10.0885	25-Aug-2025	INF090I01XX9	INF090I01XW1
151314	HDFC Long Duration Debt Fund - Growth Option	11.9481	25-Aug-2025	INF179KC1EW1	-
151313	HDFC Long Duration Debt Fund - Growth Option - Direct Plan	12.0582	25-Aug-2025	INF179KC1ET7	-
151311	HDFC Long Duration Debt Fund - IDCW Option	10.4021	25-Aug-2025	INF179KC1EX9	INF179KC1EY7
151312	HDFC Long Duration Debt Fund - IDCW Option - Direct Plan	10.1531	25-Aug-2025	INF179KC1EU5	INF179KC1EV3
131623	ICICI Prudential Long Term Bond Fund - Annual IDCW	10.4720	16-Sep-2022	INF109KA11C4	INF109KA10C6
122673	ICICI Prudential Long Term Bond Fund - Bonus	68.2598	24-Apr-2020	INF109KA1335	-
120743	ICICI Prudential Long Term Bond Fund - Direct Plan - Growth	97.2351	25-Aug-2025	INF109K017L8	-
120748	ICICI Prudential Long Term Bond Fund - Direct Plan - Half Yearly IDCW	11.9879	16-Sep-2022	INF109K018L6	INF109K019L4
120747	ICICI Prudential Long Term Bond Fund - Direct Plan - Quarterly IDCW	12.5166	25-Aug-2025	INF109K010M1	INF109K011M9
100365	ICICI Prudential Long Term Bond Fund - Growth	88.7896	25-Aug-2025	INF109K01365	-
100364	ICICI Prudential Long Term Bond Fund - Half Yearly IDCW	11.1771	16-Sep-2022	INF109K01EX3	INF109K01357
100367	ICICI Prudential Long Term Bond Fund - Quarterly IDCW	12.1639	25-Aug-2025	INF109K01EZ8	INF109K01399
131622	ICICI Prudential Long Term Bond Fund Direct Plan - Annual IDCW	11.5873	16-Sep-2022	INF109KA13C0	INF109KA12C2
100366	ICICI Prudential Long Term Bond Fund-Institutional Quarterly Dividend	11.7562	24-Apr-2020	INF109K01EY1	INF109K01381
101642	ICICI Prudential Long Term Bond Fund - Institutional Dividend Halfyearly	10.8508	24-Apr-2020	INF109K01EW5	INF109K01373
101643	ICICI Prudential Long Term Bond Fund-Institutional Option-Growth	73.5439	24-Apr-2020	INF109K01407	-
152491	Kotak Long Duration Fund - Direct Plan - Growth	10.7979	25-Aug-2025	INF174KA1RF5	-
152492	Kotak Long Duration Fund - Direct Plan - IDCW	10.7983	25-Aug-2025	INF174KA1RG3	INF174KA1RH1
152489	Kotak Long Duration Fund - Regular Plan - Growth	10.7531	25-Aug-2025	INF174KA1RC2	-
152490	Kotak Long Duration Fund - Regular Plan - IDCW	10.7533	25-Aug-2025	INF174KA1RD0	INF174KA1RE8
153105	Mirae Asset Long Duration Fund - Direct Plan - Growth	10.1459	25-Aug-2025	INF769K01NC9	-
153106	Mirae Asset Long Duration Fund - Direct Plan - IDCW	10.1434	25-Aug-2025	INF769K01ND7	INF769K01NF2
153107	Mirae Asset Long Duration Fund - Regular Plan - Growth	10.1024	25-Aug-2025	INF769K01MZ2	-
153108	Mirae Asset Long Duration Fund - Regular Plan - IDCW	10.1023	25-Aug-2025	INF769K01NA3	INF769K01NB1
143709	NIPPON INDIA NIVESH LAKSHYA LONG DURATION  FUND - DIRECT Plan - QUARTERLY IDCW Option	11.4240	25-Aug-2025	INF204KB1YV1	INF204KB1YW9
143703	NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - ANNUAL IDCW Option	11.8017	25-Aug-2025	INF204KB1ZK1	INF204KB1ZL9
143711	NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - ANNUAL IDCW Option	11.8254	25-Aug-2025	INF204KB1YZ2	INF204KB1ZA2
143701	NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - HALF YEARLY IDCW Option	12.2360	25-Aug-2025	INF204KB1YX7	INF204KB1YY5
143707	NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - IDCW Option	18.0034	25-Aug-2025	INF204KB1YR9	INF204KB1YS7
143705	NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - DIRECT Plan - MONTHLY IDCW Option	11.4301	25-Aug-2025	INF204KB1YT5	INF204KB1YU3
143706	NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - IDCW Option	17.6002	25-Aug-2025	INF204KB1ZC8	INF204KB1ZD6
143712	NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - MONTHLY IDCW Option	11.4076	25-Aug-2025	INF204KB1ZE4	INF204KB1ZF1
143708	NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND - QUARTERLY IDCW Option	11.4095	25-Aug-2025	INF204KB1ZG9	INF204KB1ZH7
143710	NIPPON INDIA NIVESH LAKSHYA LONG DURATION FUND LONG DURATION - HALF YEARLY IDCW Option	12.1885	25-Aug-2025	INF204KB1ZI5	INF204KB1ZJ3
143704	Nippon India Nivesh Lakshya Long Duration Fund- Direct Plan- Growth Option	18.0032	25-Aug-2025	INF204KB1YQ1	-
143702	Nippon India Nivesh Lakshya Long Duration Fund- Growth Option	17.6013	25-Aug-2025	INF204KB1ZB0	-
151214	SBI Long Duration Fund - Direct Plan - Growth	12.2471	25-Aug-2025	INF200KA16T4	-
151215	SBI Long Duration Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	12.2475	25-Aug-2025	INF200KA17T2	INF200KA18T0
151212	SBI Long Duration Fund - Regular Plan - Growth	12.1074	25-Aug-2025	INF200KA13T1	-
151213	SBI Long Duration Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	12.1077	25-Aug-2025	INF200KA14T9	INF200KA15T6
151525	UTI Long Duration Fund - Direct Plan - Annual IDCW Option	10.9268	25-Aug-2025	INF789F1AYG4	INF789F1AYH2
151526	UTI Long Duration Fund - Direct Plan - Flexi IDCW Option	11.7018	25-Aug-2025	INF789F1AYI0	INF789F1AYJ8
151523	UTI Long Duration Fund - Direct Plan - Growth Option	11.8518	25-Aug-2025	INF789F1AYB5	-
151530	UTI Long Duration Fund - Direct Plan - Half Yearly IDCW Option	11.8519	25-Aug-2025	INF789F1AYE9	INF789F1AYF6
151524	UTI Long duration Fund - Direct Plan - Quarterly IDCW Option	11.8518	25-Aug-2025	INF789F1AYC3	INF789F1AYD1
151531	UTI Long Duration Fund - Regular Plan - Annual IDCW Option	10.6658	25-Aug-2025	INF789F1AXX1	INF789F1AXY9
151532	UTI Long Duration Fund - Regular Plan - Flexi IDCW Option	11.583	25-Aug-2025	INF789F1AXZ6	INF789F1AYA7
151527	UTI Long Duration Fund - Regular Plan - Growth Option	11.5828	25-Aug-2025	INF789F1AXS1	-
151529	UTI Long Duration Fund - Regular Plan - Half Yearly IDCW Option	11.5829	25-Aug-2025	INF789F1AXV5	INF789F1AXW3
151528	UTI Long Duration Fund - Regular Plan - Quarterly IDCW Option	11.5828	25-Aug-2025	INF789F1AXT9	INF789F1AXU7
119523	Aditya Birla Sun Life Low duration Fund - Growth - Direct Plan	735.6604	25-Aug-2025	INF209K01XU7	-
103192	Aditya Birla Sun Life Low Duration Fund - Growth Plan	663.3279	25-Aug-2025	INF209K01LQ0	-
103195	Aditya Birla Sun Life Low Duration Fund - Institutional Plan - Growth	465.1046	25-Aug-2025	INF209K01KE8	-
119524	Aditya Birla Sun Life Low Duration Fund -Direct - daily IDCW	100.9279	25-Aug-2025	INF209K01XW3	-
119522	Aditya Birla Sun Life Low Duration Fund -Direct - weekly IDCW	101.0914	25-Aug-2025	-	INF209K01XV5
103191	Aditya Birla Sun Life Low Duration Fund -INSTITUTIONAL - DAILY IDCW	100.927	25-Aug-2025	-	INF209K01KD0
103194	Aditya Birla Sun Life Low Duration Fund -Institutional - weekly  IDCW	99.9054	30-Apr-2020	-	INF209K01KG3
113307	Aditya Birla Sun Life Low Duration Fund -Regular - DAILY IDCW	100.9191	25-Aug-2025	-	INF209KA1LP6
103193	Aditya Birla Sun Life Low Duration Fund -REGULAR - WEEKLY IDCW	101.062	25-Aug-2025	-	INF209KA1LQ4
128961	Axis Treasury Advantage Fund - Direct Plan - Bonus Option	1847.5931	10-Apr-2017	INF846K01NQ5	-
120515	Axis Treasury Advantage Fund - Direct Plan - Daily IDCW	1012.4737	25-Aug-2025	-	INF846K01EQ4
120513	Axis Treasury Advantage Fund - Direct Plan - Growth Option	3281.9502	25-Aug-2025	INF846K01EN1	-
120516	Axis Treasury Advantage Fund - Direct Plan - Monthly IDCW	1009.6083	25-Aug-2025	INF846K01EO9	INF846K01EP6
120514	Axis Treasury Advantage Fund - Direct Plan - Weekly IDCW	1011.6343	25-Aug-2025	INF846K01ER2	INF846K01ES0
112215	Axis Treasury Advantage Fund - Regular Plan - Daily IDCW	1013.2484	25-Aug-2025	-	INF846K01545
112214	Axis Treasury Advantage Fund - Regular Plan - Growth Option	3129.1694	25-Aug-2025	INF846K01537	-
112217	Axis Treasury Advantage Fund - Regular Plan - Monthly IDCW	1009.6058	25-Aug-2025	INF846K01578	INF846K01586
112216	Axis Treasury Advantage Fund - Regular Plan - Weekly IDCW	1011.6337	25-Aug-2025	INF846K01552	INF846K01560
112720	Axis Treasury Advantage Fund - Retail Plan - Daily IDCW	1012.4736	25-Aug-2025	-	INF846K01487
112717	Axis Treasury Advantage Fund - Retail Plan - Growth Option	2933.7722	25-Aug-2025	INF846K01479	-
112718	Axis Treasury Advantage Fund - Retail Plan - Monthly IDCW	1009.6059	25-Aug-2025	INF846K01511	INF846K01529
112719	Axis Treasury Advantage Fund - Retail Plan - Weekly IDCW	1011.6337	25-Aug-2025	INF846K01495	INF846K01503
108633	BANDHAN Low Duration Fund - Regular Plan - Daily IDCW	10.1015	25-Aug-2025	INF194K01FW4	INF194K01FV6
108632	BANDHAN Low Duration Fund - Regular Plan - Growth	38.9803	25-Aug-2025	INF194K01FU8	-
108635	BANDHAN Low Duration Fund - Regular Plan - Monthly IDCW	10.1318	25-Aug-2025	INF194K01FZ7	INF194K01FY0
116020	BANDHAN Low Duration Fund - Regular Plan - Periodic IDCW	12.9430	25-Aug-2025	INF194K01I29	INF194K01I37
116413	BANDHAN Low Duration Fund - Regular Plan - Quarterly IDCW	11.1571	25-Aug-2025	INF194K01UR3	INF194K01US1
108634	BANDHAN Low Duration Fund - Regular Plan - Weekly IDCW	10.1126	25-Aug-2025	INF194K01GC4	INF194K01GB6
118368	BANDHAN Low Duration Fund-Direct Plan-Daily IDCW	10.1111	25-Aug-2025	-	INF194K01J85
118371	BANDHAN Low Duration Fund-Direct Plan-Growth	39.9486	25-Aug-2025	INF194K01J77	-
118372	BANDHAN Low Duration Fund-Direct Plan-Monthly IDCW	10.1472	25-Aug-2025	INF194K01K17	INF194K01K09
118370	BANDHAN Low Duration Fund-Direct Plan-Periodic IDCW	13.0866	25-Aug-2025	INF194K01K82	INF194K01K90
118369	BANDHAN Low Duration Fund-Direct Plan-Quarterly IDCW	11.0978	25-Aug-2025	INF194K01K58	INF194K01K66
118373	BANDHAN Low Duration Fund-Direct Plan-Weekly IDCW	10.1010	25-Aug-2025	-	INF194K01K33
150168	BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Daily IDCW Option	10.1384	25-Aug-2025	-	INF251K01GK5
150169	BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Growth Option	44.3824	25-Aug-2025	INF251K01GJ7	-
150170	BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Monthly IDCW Option	10.4626	25-Aug-2025	INF251K01GN9	INF251K01GO7
150171	BARODA BNP PARIBAS LOW DURATION Fund - Direct Plan - Weekly IDCW Option	10.0540	25-Aug-2025	INF251K01GL3	INF251K01GM1
150164	BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - DAILY IDCW OPTION	10.0604	25-Aug-2025	-	INF251K01DR7
150165	BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - GROWTH OPTION	40.4883	25-Aug-2025	INF251K01DQ9	-
150167	BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - MONTHLY IDCW OPTION	10.3864	25-Aug-2025	INF251K01DU1	INF251K01DV9
150166	BARODA BNP PARIBAS LOW DURATION FUND - Regular Plan - WEEKLY IDCW OPTION	10.0527	25-Aug-2025	INF251K01DS5	INF251K01DT3
150163	BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan- Daily IDCW Option	10.0499	25-Aug-2025	-	INF251K01DM8
150160	BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Growth Option	40.5586	25-Aug-2025	INF251K01DL0	-
150162	BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Monthly IDCW Option	10.6045	25-Aug-2025	INF251K01DO4	INF251K01DP1
150161	BARODA BNP PARIBAS LOW DURATION Fund-Defunct Plan-Weekly IDCW Option	10.0527	25-Aug-2025	-	INF251K01DN6
118293	CANARA ROBECO SAVINGS FUND - DIRECT PLAN - DAILY IDCW (Reinvestment)	10.2600	25-Aug-2025	-	INF760K01EM6
118291	CANARA ROBECO SAVINGS FUND - DIRECT PLAN - GROWTH OPTION	43.7999	25-Aug-2025	INF760K01ET1	-
118292	CANARA ROBECO SAVINGS FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	39.1328	25-Aug-2025	INF760K01EP9	INF760K01EQ7
118295	CANARA ROBECO SAVINGS FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment)	10.2940	25-Aug-2025	INF760K01EN4	INF760K01EO2
118294	CANARA ROBECO SAVINGS FUND - DIRECT PLAN - WEEKLY IDCW (Payout/Reinvestment)	10.2663	25-Aug-2025	INF760K01ER5	INF760K01ES3
104559	CANARA ROBECO SAVINGS FUND - REGULAR PLAN - DAILY IDCW (Reinvestment)	10.2600	25-Aug-2025	-	INF760K01803
102913	CANARA ROBECO SAVINGS FUND - REGULAR PLAN - GROWTH OPTION	42.6029	25-Aug-2025	INF760K01795	-
102914	CANARA ROBECO SAVINGS FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	38.1632	25-Aug-2025	INF760K01779	INF760K01787
113144	CANARA ROBECO SAVINGS FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment)	10.2919	25-Aug-2025	INF760K01AM4	INF760K01AN2
102915	CANARA ROBECO SAVINGS FUND - REGULAR PLAN - WEEKLY IDCW (Payout/Reinvestment)	10.2660	25-Aug-2025	INF760K01CB3	INF760K01811
133925	DSP Low Duration Fund - Direct Plan - Growth	20.7023	25-Aug-2025	INF740K013Q1	-
133922	DSP Low Duration Fund - Direct Plan - IDCW - Daily	10.1268	25-Aug-2025	-	INF740KA1OL5
133928	DSP Low Duration Fund - Direct Plan - IDCW - Monthly	11.8148	25-Aug-2025	INF740K014Q9	INF740K015Q6
133924	DSP Low Duration Fund - Direct Plan - IDCW - Quarterly	10.915	25-Aug-2025	INF740K016Q4	INF740K017Q2
133923	DSP Low Duration Fund - Direct Plan - IDCW - Weekly	10.13	25-Aug-2025	INF740KA1OM3	INF740KA1ON1
133926	DSP Low Duration Fund - Regular Plan - Growth	20.0374	25-Aug-2025	INF740K018P2	-
133919	DSP Low Duration Fund - Regular Plan - IDCW - Daily	10.1814	25-Aug-2025	-	INF740KA1OO9
133920	DSP Low Duration Fund - Regular Plan - IDCW - Monthly	10.6646	25-Aug-2025	INF740K019P0	INF740K010Q7
133921	DSP Low Duration Fund - Regular Plan - IDCW - Quarterly	10.878	25-Aug-2025	INF740K011Q5	INF740K012Q3
133927	DSP Low Duration Fund - Regular Plan - IDCW - Weekly	10.1296	25-Aug-2025	INF740KA1OP6	INF740KA1OQ4
153416	Edelweiss Low Duration Fund - Direct Plan Growth	1037.0443	25-Aug-2025	INF754K01UP8	-
153418	Edelweiss Low Duration Fund - Direct Plan IDCW Payout	1037.037	25-Aug-2025	INF754K01UQ6	INF754K01UR4
153419	Edelweiss Low Duration Fund - Regular Plan Growth	1033.2108	25-Aug-2025	INF754K01UT0	-
153417	Edelweiss Low Duration Fund - Regular Plan IDCW Payout	1033.2103	25-Aug-2025	INF754K01UU8	INF754K01UV6
153368	Franklin India Low Duration Fund-Direct-Growth	10.4359	25-Aug-2025	INF090I01YE7	-
153369	Franklin India Low Duration Fund-Direct-IDCW	10.4359	25-Aug-2025	INF090I01YG2	INF090I01YF4
153371	Franklin India Low Duration Fund-Growth	10.4050	25-Aug-2025	INF090I01YB3	-
153370	Franklin India Low Duration Fund-IDCW	10.4050	25-Aug-2025	INF090I01YD9	INF090I01YC1
118530	Franklin India Low Duration Fund - Direct - Growth	28.6858	07-Aug-2022	INF090I01HG7	-
118528	Franklin India Low Duration Fund - Direct - Monthly - IDCW	13.3317	07-Aug-2022	INF090I01HC6	INF090I01HD4
118529	Franklin India Low Duration Fund - Direct - Quarterly - IDCW	13.1009	07-Aug-2022	INF090I01HE2	INF090I01HF9
113135	Franklin India Low Duration Fund - Growth Plan	32.6071	07-Aug-2022	INF090I01BU1	-
100503	Franklin India Low Duration Fund - Monthly - IDCW	15.0351	07-Aug-2022	INF090I01BQ9	INF090I01BR7
100504	Franklin India Low Duration Fund - Quarterly - IDCW	14.7667	07-Aug-2022	INF090I01BS5	INF090I01BT3
